sale_id,sale_date,customer_id,product_id,quantity,unit_price,discount_pct,net_amount
502379,2024-08-21,10175,2056,5,961.43,0.2,3845.72
503148,2024-08-21,10041,2049,5,886.43,0.0,4432.15
503454,2024-08-21,10484,2022,4,764.51,0.1,2752.24
503501,2024-08-21,10258,2002,4,175.29,0.0,701.16
504203,2024-08-21,10238,2052,1,4381.84,0.0,4381.84
504605,2024-08-21,10041,2016,3,2344.51,0.2,5626.82
504735,2024-08-21,10488,2035,5,506.04,0.0,2530.2
500648,2024-08-22,10213,2015,5,535.35,0.0,2676.75
500844,2024-08-22,10071,2040,1,2622.65,0.05,2491.52
500977,2024-08-22,10262,2024,1,329.59,0.05,313.11
501265,2024-08-22,10417,2014,1,1960.94,0.0,1960.94
502358,2024-08-22,10495,2002,2,175.29,0.05,333.05
503021,2024-08-22,10083,2045,1,3130.69,0.0,3130.69
500038,2024-08-23,10145,2002,3,175.29,0.0,525.87
501827,2024-08-23,10133,2003,3,3232.31,0.05,9212.08
502843,2024-08-23,10419,2050,1,2382.06,0.15,2024.75
503470,2024-08-23,10229,2044,5,1264.17,0.05,6004.81
501636,2024-08-24,10168,2030,2,276.46,0.15,469.98
503978,2024-08-24,10039,2040,2,2622.65,0.1,4720.77
500340,2024-08-25,10060,2017,4,1145.42,0.15,3894.43
500632,2024-08-25,10319,2001,1,2873.46,0.05,2729.79
503111,2024-08-25,10297,2036,3,861.27,0.1,2325.43
503916,2024-08-25,10029,2043,1,1014.67,0.1,913.2
503967,2024-08-25,10028,2008,2,386.95,0.0,773.9
504509,2024-08-25,10374,2006,5,599.64,0.0,2998.2
504656,2024-08-25,10405,2052,2,4381.84,0.0,8763.68
501451,2024-08-26,10115,2055,4,4486.03,0.15,15252.5
502957,2024-08-26,10269,2019,1,3291.33,0.1,2962.2
504695,2024-08-26,10467,2044,2,1264.17,0.2,2022.67
504964,2024-08-26,10455,2034,2,1653.02,0.0,3306.04
502338,2024-08-27,10045,2009,2,1022.26,0.0,2044.52
503248,2024-08-27,10298,2021,3,1215.08,0.1,3280.72
503313,2024-08-27,10477,2020,2,353.95,0.15,601.71
504538,2024-08-27,10165,2023,1,1843.08,0.05,1750.93
500638,2024-08-28,10174,2021,2,1215.08,0.0,2430.16
502196,2024-08-28,10109,2005,4,1163.47,0.05,4421.19
503625,2024-08-28,10071,2054,2,2674.42,0.1,4813.96
504687,2024-08-28,10298,2039,3,592.66,0.0,1777.98
504938,2024-08-28,10124,2056,3,961.43,0.2,2307.43
500217,2024-08-29,10136,2056,2,961.43,0.0,1922.86
500230,2024-08-29,10173,2034,1,1653.02,0.0,1653.02
502476,2024-08-29,10264,2041,5,3146.01,0.0,15730.05
503756,2024-08-29,10076,2020,2,353.95,0.05,672.5
504531,2024-08-29,10075,2029,4,1516.17,0.1,5458.21
500193,2024-08-30,10109,2030,4,276.46,0.0,1105.84
500684,2024-08-30,10265,2012,3,1148.51,0.05,3273.25
501487,2024-08-30,10386,2015,3,535.35,0.15,1365.14
502533,2024-08-30,10030,2003,4,3232.31,0.0,12929.24
502916,2024-08-30,10105,2003,5,3232.31,0.0,16161.55
502964,2024-08-30,10199,2057,5,1532.24,0.05,7278.14
503115,2024-08-30,10029,2024,1,329.59,0.1,296.63
503371,2024-08-30,10418,2026,4,293.54,0.05,1115.45
503673,2024-08-30,10385,2038,3,392.48,0.05,1118.57
504822,2024-08-30,10402,2004,3,3195.85,0.0,9587.55
500918,2024-08-31,10123,2043,4,1014.67,0.0,4058.68
501031,2024-08-31,10127,2060,1,927.82,0.15,788.65
501960,2024-08-31,10022,2010,1,383.48,0.0,383.48
502193,2024-08-31,10050,2030,1,276.46,0.15,234.99
503782,2024-08-31,10009,2009,3,1022.26,0.0,3066.78
504526,2024-08-31,10021,2009,2,1022.26,0.05,1942.29
501013,2024-09-01,10155,2040,1,2622.65,0.1,2360.39
501568,2024-09-01,10077,2059,2,457.8,0.0,915.6
502529,2024-09-01,10169,2057,4,1532.24,0.15,5209.62
500076,2024-09-02,10283,2049,4,886.43,0.0,3545.72
500233,2024-09-02,10267,2033,2,501.81,0.1,903.26
501085,2024-09-02,10459,2045,2,3130.69,0.05,5948.31
503547,2024-09-02,10235,2054,1,2674.42,0.0,2674.42
504103,2024-09-02,10119,2036,3,861.27,0.05,2454.62
501521,2024-09-03,10433,2028,2,463.82,0.1,834.88
502694,2024-09-03,10457,2027,4,1508.58,0.2,4827.46
504852,2024-09-03,10003,2059,3,457.8,0.0,1373.4
504954,2024-09-03,10080,2028,1,463.82,0.0,463.82
501723,2024-09-04,10385,2012,1,1148.51,0.05,1091.08
504018,2024-09-04,10072,2047,4,2201.3,0.1,7924.68
503424,2024-09-05,10491,2024,5,329.59,0.05,1565.55
503755,2024-09-05,10099,2034,2,1653.02,0.1,2975.44
504245,2024-09-05,10224,2042,5,629.87,0.2,2519.48
500203,2024-09-06,10334,2030,4,276.46,0.1,995.26
503935,2024-09-06,10034,2050,5,2382.06,0.0,11910.3
500587,2024-09-07,10295,2044,4,1264.17,0.05,4803.85
500679,2024-09-07,10142,2020,2,353.95,0.05,672.5
500803,2024-09-07,10081,2021,5,1215.08,0.2,4860.32
504161,2024-09-07,10003,2041,3,3146.01,0.05,8966.13
501370,2024-09-08,10320,2045,3,3130.69,0.1,8452.86
501829,2024-09-08,10021,2025,5,1010.25,0.0,5051.25
501973,2024-09-08,10431,2039,2,592.66,0.15,1007.52
502462,2024-09-08,10341,2008,4,386.95,0.0,1547.8
504978,2024-09-08,10190,2021,3,1215.08,0.05,3462.98
504987,2024-09-08,10019,2048,3,842.22,0.05,2400.33
500836,2024-09-09,10088,2038,2,392.48,0.2,627.97
503106,2024-09-09,10278,2025,2,1010.25,0.0,2020.5
503859,2024-09-09,10012,2018,2,1912.96,0.15,3252.03
503871,2024-09-09,10238,2053,4,5717.05,0.05,21724.79
504344,2024-09-09,10059,2052,5,4381.84,0.0,21909.2
504710,2024-09-09,10353,2060,4,927.82,0.2,2969.02
500594,2024-09-10,10219,2004,4,3195.85,0.1,11505.06
502737,2024-09-10,10308,2059,2,457.8,0.1,824.04
503168,2024-09-10,10158,2054,2,2674.42,0.05,5081.4
504327,2024-09-10,10096,2039,5,592.66,0.05,2815.14
500226,2024-09-11,10278,2002,5,175.29,0.0,876.45
500278,2024-09-11,10372,2042,3,629.87,0.1,1700.65
501475,2024-09-11,10071,2057,1,1532.24,0.0,1532.24
502255,2024-09-11,10281,2044,5,1264.17,0.0,6320.85
503471,2024-09-11,10166,2018,4,1912.96,0.0,7651.84
504610,2024-09-11,10350,2041,4,3146.01,0.2,10067.23
500209,2024-09-12,10190,2022,5,764.51,0.1,3440.3
501441,2024-09-12,10462,2041,3,3146.01,0.0,9438.03
501499,2024-09-12,10163,2018,1,1912.96,0.0,1912.96
501554,2024-09-12,10276,2009,2,1022.26,0.0,2044.52
501855,2024-09-12,10343,2054,5,2674.42,0.0,13372.1
502277,2024-09-12,10413,2060,1,927.82,0.2,742.26
500043,2024-09-13,10373,2006,3,599.64,0.1,1619.03
500885,2024-09-13,10365,2036,2,861.27,0.1,1550.29
501957,2024-09-13,10490,2060,3,927.82,0.2,2226.77
504363,2024-09-13,10090,2035,4,506.04,0.0,2024.16
500984,2024-09-14,10310,2043,2,1014.67,0.15,1724.94
503049,2024-09-14,10280,2023,1,1843.08,0.1,1658.77
503300,2024-09-14,10369,2021,1,1215.08,0.15,1032.82
503423,2024-09-14,10442,2027,3,1508.58,0.0,4525.74
503436,2024-09-14,10103,2020,1,353.95,0.0,353.95
503540,2024-09-14,10438,2027,5,1508.58,0.1,6788.61
503571,2024-09-14,10464,2020,1,353.95,0.0,353.95
503889,2024-09-14,10032,2056,5,961.43,0.2,3845.72
504152,2024-09-14,10403,2037,2,633.21,0.05,1203.1
501254,2024-09-15,10038,2034,3,1653.02,0.0,4959.06
501556,2024-09-15,10040,2036,3,861.27,0.0,2583.81
502401,2024-09-15,10484,2036,3,861.27,0.1,2325.43
503528,2024-09-15,10085,2045,3,3130.69,0.0,9392.07
500604,2024-09-16,10034,2027,3,1508.58,0.0,4525.74
500609,2024-09-16,10360,2001,1,2873.46,0.0,2873.46
501068,2024-09-16,10442,2007,4,1690.84,0.15,5748.86
501341,2024-09-16,10077,2034,2,1653.02,0.0,3306.04
502264,2024-09-16,10040,2041,2,3146.01,0.05,5977.42
503337,2024-09-16,10038,2008,3,386.95,0.2,928.68
503440,2024-09-16,10211,2003,2,3232.31,0.0,6464.62
504191,2024-09-16,10278,2022,4,764.51,0.15,2599.33
504466,2024-09-16,10256,2032,4,937.76,0.0,3751.04
504553,2024-09-16,10148,2049,2,886.43,0.1,1595.57
500346,2024-09-17,10143,2023,4,1843.08,0.05,7003.7
502994,2024-09-17,10237,2012,2,1148.51,0.1,2067.32
503672,2024-09-17,10355,2059,2,457.8,0.05,869.82
500071,2024-09-18,10067,2054,2,2674.42,0.1,4813.96
501778,2024-09-18,10130,2034,3,1653.02,0.0,4959.06
502315,2024-09-18,10417,2025,5,1010.25,0.15,4293.56
503799,2024-09-18,10387,2044,4,1264.17,0.2,4045.34
504157,2024-09-18,10137,2026,4,293.54,0.2,939.33
500641,2024-09-19,10390,2039,4,592.66,0.1,2133.58
500794,2024-09-19,10397,2039,3,592.66,0.0,1777.98
501703,2024-09-19,10317,2039,4,592.66,0.0,2370.64
502111,2024-09-19,10202,2023,3,1843.08,0.2,4423.39
502853,2024-09-19,10232,2052,4,4381.84,0.0,17527.36
503449,2024-09-19,10242,2008,3,386.95,0.0,1160.85
504728,2024-09-19,10113,2060,5,927.82,0.05,4407.15
500396,2024-09-20,10436,2058,5,3587.6,0.0,17938.0
502415,2024-09-20,10135,2007,4,1690.84,0.0,6763.36
502943,2024-09-20,10089,2009,5,1022.26,0.05,4855.73
504160,2024-09-20,10022,2004,3,3195.85,0.2,7670.04
504519,2024-09-20,10298,2058,1,3587.6,0.0,3587.6
500935,2024-09-21,10097,2006,2,599.64,0.0,1199.28
500942,2024-09-21,10134,2015,4,535.35,0.1,1927.26
502882,2024-09-21,10439,2038,2,392.48,0.05,745.71
500853,2024-09-22,10172,2058,4,3587.6,0.2,11480.32
500880,2024-09-22,10020,2030,2,276.46,0.1,497.63
501608,2024-09-22,10121,2015,4,535.35,0.15,1820.19
502112,2024-09-22,10439,2045,4,3130.69,0.15,10644.35
502393,2024-09-22,10404,2048,1,842.22,0.15,715.89
503283,2024-09-22,10338,2048,4,842.22,0.1,3031.99
503402,2024-09-22,10081,2014,2,1960.94,0.15,3333.6
500166,2024-09-23,10162,2006,1,599.64,0.05,569.66
500634,2024-09-23,10429,2006,3,599.64,0.05,1708.97
502144,2024-09-23,10386,2032,3,937.76,0.05,2672.62
503070,2024-09-23,10431,2025,2,1010.25,0.1,1818.45
501227,2024-09-24,10227,2046,4,425.19,0.05,1615.72
502154,2024-09-24,10455,2025,3,1010.25,0.1,2727.68
502327,2024-09-24,10475,2042,2,629.87,0.1,1133.77
502348,2024-09-24,10275,2008,3,386.95,0.15,986.72
502655,2024-09-24,10330,2042,4,629.87,0.0,2519.48
502687,2024-09-24,10386,2029,5,1516.17,0.0,7580.85
502887,2024-09-24,10293,2016,4,2344.51,0.05,8909.14
503294,2024-09-24,10233,2037,4,633.21,0.0,2532.84
503404,2024-09-24,10047,2042,1,629.87,0.1,566.88
503786,2024-09-24,10408,2031,2,635.47,0.1,1143.85
504091,2024-09-24,10395,2047,3,2201.3,0.05,6273.7
500392,2024-09-25,10041,2025,2,1010.25,0.0,2020.5
500732,2024-09-25,10197,2016,5,2344.51,0.0,11722.55
501800,2024-09-25,10016,2005,5,1163.47,0.15,4944.75
501836,2024-09-25,10248,2011,2,899.65,0.0,1799.3
502182,2024-09-25,10315,2039,5,592.66,0.1,2666.97
503041,2024-09-25,10426,2060,5,927.82,0.0,4639.1
503157,2024-09-25,10263,2050,2,2382.06,0.05,4525.91
503193,2024-09-25,10329,2056,3,961.43,0.1,2595.86
504154,2024-09-25,10051,2009,4,1022.26,0.0,4089.04
500693,2024-09-26,10376,2027,1,1508.58,0.1,1357.72
501248,2024-09-26,10347,2022,2,764.51,0.0,1529.02
503842,2024-09-26,10477,2032,1,937.76,0.05,890.87
503973,2024-09-26,10116,2057,4,1532.24,0.0,6128.96
504101,2024-09-26,10085,2010,1,383.48,0.0,383.48
501163,2024-09-27,10414,2044,2,1264.17,0.0,2528.34
501630,2024-09-27,10238,2017,4,1145.42,0.0,4581.68
503161,2024-09-27,10219,2060,5,927.82,0.15,3943.24
503987,2024-09-27,10280,2038,1,392.48,0.0,392.48
504163,2024-09-27,10080,2015,1,535.35,0.15,455.05
501444,2024-09-28,10011,2045,3,3130.69,0.0,9392.07
503340,2024-09-28,10189,2013,4,379.72,0.0,1518.88
504351,2024-09-28,10150,2038,4,392.48,0.0,1569.92
500227,2024-09-29,10185,2050,5,2382.06,0.0,11910.3
502197,2024-09-29,10078,2046,3,425.19,0.0,1275.57
504012,2024-09-29,10041,2001,5,2873.46,0.05,13648.94
504137,2024-09-29,10307,2025,3,1010.25,0.2,2424.6
504487,2024-09-29,10055,2050,4,2382.06,0.0,9528.24
500884,2024-09-30,10260,2048,2,842.22,0.1,1516.0
504536,2024-09-30,10379,2041,4,3146.01,0.0,12584.04
504558,2024-09-30,10011,2041,4,3146.01,0.1,11325.64
504741,2024-09-30,10230,2043,2,1014.67,0.0,2029.34
504778,2024-09-30,10419,2018,4,1912.96,0.1,6886.66
501708,2024-10-01,10211,2029,1,1516.17,0.05,1440.36
502246,2024-10-01,10236,2003,5,3232.31,0.0,16161.55
502560,2024-10-01,10264,2043,4,1014.67,0.0,4058.68
503307,2024-10-01,10102,2027,3,1508.58,0.0,4525.74
504917,2024-10-01,10132,2053,1,5717.05,0.0,5717.05
501394,2024-10-02,10135,2044,1,1264.17,0.1,1137.75
503120,2024-10-02,10288,2034,3,1653.02,0.0,4959.06
504693,2024-10-02,10340,2048,1,842.22,0.0,842.22
502981,2024-10-03,10151,2039,3,592.66,0.1,1600.18
503391,2024-10-03,10441,2032,5,937.76,0.1,4219.92
504469,2024-10-03,10237,2038,2,392.48,0.05,745.71
504571,2024-10-03,10046,2014,3,1960.94,0.1,5294.54
504998,2024-10-03,10140,2023,4,1843.08,0.0,7372.32
501109,2024-10-04,10263,2043,3,1014.67,0.0,3044.01
501137,2024-10-04,10052,2059,4,457.8,0.0,1831.2
501697,2024-10-04,10424,2051,4,957.15,0.05,3637.17
501816,2024-10-04,10175,2055,2,4486.03,0.15,7626.25
501934,2024-10-04,10048,2056,2,961.43,0.0,1922.86
503700,2024-10-04,10189,2049,3,886.43,0.0,2659.29
504439,2024-10-04,10240,2058,5,3587.6,0.05,17041.1
504637,2024-10-04,10171,2004,1,3195.85,0.0,3195.85
500150,2024-10-05,10061,2028,5,463.82,0.2,1855.28
501273,2024-10-05,10019,2027,4,1508.58,0.15,5129.17
503816,2024-10-05,10227,2018,1,1912.96,0.15,1626.02
500229,2024-10-06,10486,2007,4,1690.84,0.05,6425.19
501868,2024-10-06,10307,2029,3,1516.17,0.0,4548.51
502601,2024-10-06,10191,2007,3,1690.84,0.0,5072.52
503023,2024-10-06,10195,2013,1,379.72,0.0,379.72
503260,2024-10-06,10083,2017,1,1145.42,0.1,1030.88
503275,2024-10-06,10384,2005,2,1163.47,0.15,1977.9
504406,2024-10-06,10462,2048,1,842.22,0.1,758.0
500357,2024-10-07,10217,2041,1,3146.01,0.15,2674.11
500431,2024-10-07,10469,2057,1,1532.24,0.2,1225.79
500771,2024-10-07,10180,2009,5,1022.26,0.2,4089.04
501737,2024-10-07,10269,2008,3,386.95,0.05,1102.81
503603,2024-10-07,10415,2006,1,599.64,0.2,479.71
500833,2024-10-08,10336,2013,4,379.72,0.0,1518.88
500900,2024-10-08,10206,2055,4,4486.03,0.0,17944.12
503360,2024-10-08,10229,2050,4,2382.06,0.05,9051.83
504172,2024-10-08,10115,2025,5,1010.25,0.2,4041.0
504820,2024-10-08,10147,2044,4,1264.17,0.1,4551.01
500676,2024-10-09,10479,2028,4,463.82,0.0,1855.28
501673,2024-10-09,10135,2039,3,592.66,0.05,1689.08
502762,2024-10-10,10309,2011,5,899.65,0.0,4498.25
503053,2024-10-10,10254,2060,1,927.82,0.2,742.26
503207,2024-10-10,10111,2011,5,899.65,0.2,3598.6
503442,2024-10-10,10192,2041,2,3146.01,0.1,5662.82
500169,2024-10-11,10044,2049,4,886.43,0.1,3191.15
500819,2024-10-11,10108,2041,2,3146.01,0.2,5033.62
501071,2024-10-11,10125,2006,2,599.64,0.2,959.42
501742,2024-10-12,10494,2005,5,1163.47,0.0,5817.35
503136,2024-10-12,10094,2013,4,379.72,0.1,1366.99
500584,2024-10-13,10094,2009,4,1022.26,0.15,3475.68
500475,2024-10-14,10195,2056,2,961.43,0.05,1826.72
500945,2024-10-14,10060,2020,4,353.95,0.1,1274.22
503001,2024-10-14,10328,2027,2,1508.58,0.0,3017.16
503075,2024-10-14,10263,2037,2,633.21,0.1,1139.78
503885,2024-10-14,10402,2033,5,501.81,0.0,2509.05
504715,2024-10-14,10357,2011,2,899.65,0.0,1799.3
504797,2024-10-14,10365,2054,2,2674.42,0.05,5081.4
504882,2024-10-14,10311,2004,5,3195.85,0.0,15979.25
500219,2024-10-15,10485,2038,2,392.48,0.0,784.96
500823,2024-10-15,10374,2045,4,3130.69,0.1,11270.48
502031,2024-10-15,10091,2023,2,1843.08,0.15,3133.24
503378,2024-10-15,10466,2050,3,2382.06,0.15,6074.25
504582,2024-10-15,10220,2024,3,329.59,0.0,988.77
501683,2024-10-16,10380,2033,3,501.81,0.0,1505.43
502380,2024-10-16,10261,2039,5,592.66,0.0,2963.3
502502,2024-10-16,10415,2046,5,425.19,0.0,2125.95
503380,2024-10-16,10019,2019,4,3291.33,0.05,12507.05
503630,2024-10-16,10282,2052,1,4381.84,0.0,4381.84
504162,2024-10-16,10040,2005,2,1163.47,0.0,2326.94
500991,2024-10-17,10080,2008,1,386.95,0.0,386.95
502188,2024-10-17,10422,2027,2,1508.58,0.0,3017.16
500197,2024-10-18,10400,2049,1,886.43,0.15,753.47
501578,2024-10-18,10237,2060,3,927.82,0.0,2783.46
502127,2024-10-18,10272,2022,4,764.51,0.0,3058.04
502675,2024-10-18,10011,2048,3,842.22,0.05,2400.33
503137,2024-10-18,10386,2033,1,501.81,0.1,451.63
503977,2024-10-18,10271,2022,5,764.51,0.0,3822.55
504896,2024-10-18,10337,2001,5,2873.46,0.15,12212.2
501684,2024-10-19,10055,2025,5,1010.25,0.1,4546.12
503600,2024-10-19,10438,2060,3,927.82,0.1,2505.11
503886,2024-10-19,10166,2039,4,592.66,0.0,2370.64
504016,2024-10-19,10433,2012,3,1148.51,0.1,3100.98
504072,2024-10-19,10374,2012,1,1148.51,0.0,1148.51
501324,2024-10-20,10285,2008,5,386.95,0.0,1934.75
501760,2024-10-20,10026,2043,3,1014.67,0.05,2891.81
502027,2024-10-20,10131,2048,1,842.22,0.2,673.78
502646,2024-10-20,10476,2047,1,2201.3,0.0,2201.3
503028,2024-10-20,10494,2041,2,3146.01,0.0,6292.02
504046,2024-10-20,10459,2004,2,3195.85,0.0,6391.7
504708,2024-10-20,10083,2002,5,175.29,0.15,744.98
500286,2024-10-21,10003,2033,5,501.81,0.0,2509.05
500742,2024-10-21,10066,2057,5,1532.24,0.0,7661.2
500879,2024-10-21,10442,2032,1,937.76,0.05,890.87
502638,2024-10-21,10410,2022,4,764.51,0.0,3058.04
503261,2024-10-21,10011,2023,4,1843.08,0.05,7003.7
503636,2024-10-21,10106,2019,3,3291.33,0.0,9873.99
504716,2024-10-21,10297,2018,5,1912.96,0.15,8130.08
500716,2024-10-22,10374,2051,3,957.15,0.1,2584.3
502003,2024-10-22,10249,2057,5,1532.24,0.15,6512.02
502664,2024-10-22,10210,2032,3,937.76,0.0,2813.28
503435,2024-10-22,10202,2018,1,1912.96,0.1,1721.66
503880,2024-10-22,10137,2005,4,1163.47,0.0,4653.88
500044,2024-10-23,10276,2015,3,535.35,0.1,1445.45
503069,2024-10-23,10015,2020,2,353.95,0.0,707.9
503162,2024-10-23,10327,2040,2,2622.65,0.15,4458.5
503643,2024-10-23,10321,2039,1,592.66,0.0,592.66
504832,2024-10-23,10499,2023,4,1843.08,0.0,7372.32
501812,2024-10-24,10132,2047,4,2201.3,0.05,8364.94
502455,2024-10-24,10374,2031,4,635.47,0.1,2287.69
502879,2024-10-24,10457,2025,5,1010.25,0.1,4546.12
503827,2024-10-24,10196,2035,5,506.04,0.1,2277.18
500256,2024-10-25,10335,2038,5,392.48,0.2,1569.92
503356,2024-10-25,10216,2026,2,293.54,0.15,499.02
503431,2024-10-25,10367,2038,4,392.48,0.05,1491.42
504058,2024-10-25,10055,2004,4,3195.85,0.2,10226.72
504846,2024-10-25,10251,2051,2,957.15,0.0,1914.3
502366,2024-10-26,10239,2017,5,1145.42,0.1,5154.39
503792,2024-10-26,10454,2008,3,386.95,0.0,1160.85
501991,2024-10-27,10305,2041,1,3146.01,0.0,3146.01
502065,2024-10-27,10158,2016,5,2344.51,0.1,10550.3
503613,2024-10-27,10249,2047,5,2201.3,0.0,11006.5
504809,2024-10-27,10200,2057,3,1532.24,0.05,4366.88
504919,2024-10-27,10253,2010,1,383.48,0.0,383.48
500720,2024-10-28,10225,2050,4,2382.06,0.1,8575.42
501021,2024-10-28,10417,2015,3,535.35,0.0,1606.05
502363,2024-10-28,10473,2008,4,386.95,0.1,1393.02
503297,2024-10-28,10416,2047,3,2201.3,0.0,6603.9
504685,2024-10-28,10421,2044,4,1264.17,0.0,5056.68
504753,2024-10-28,10470,2057,2,1532.24,0.0,3064.48
500103,2024-10-29,10238,2013,5,379.72,0.2,1518.88
500585,2024-10-29,10412,2060,4,927.82,0.0,3711.28
500645,2024-10-29,10353,2057,2,1532.24,0.05,2911.26
501618,2024-10-29,10494,2018,1,1912.96,0.05,1817.31
501817,2024-10-29,10152,2005,1,1163.47,0.0,1163.47
502938,2024-10-29,10333,2054,2,2674.42,0.0,5348.84
503287,2024-10-29,10440,2022,3,764.51,0.1,2064.18
503693,2024-10-29,10195,2056,4,961.43,0.0,3845.72
500168,2024-10-30,10475,2015,4,535.35,0.05,2034.33
500339,2024-10-30,10065,2005,4,1163.47,0.1,4188.49
500599,2024-10-30,10257,2059,3,457.8,0.0,1373.4
500607,2024-10-30,10121,2013,4,379.72,0.15,1291.05
500821,2024-10-30,10112,2029,4,1516.17,0.1,5458.21
501335,2024-10-30,10198,2028,1,463.82,0.2,371.06
501454,2024-10-30,10222,2056,4,961.43,0.15,3268.86
502654,2024-10-30,10471,2047,5,2201.3,0.0,11006.5
503094,2024-10-30,10393,2009,1,1022.26,0.1,920.03
503522,2024-10-30,10494,2008,1,386.95,0.1,348.26
504334,2024-10-30,10398,2057,4,1532.24,0.0,6128.96
504814,2024-10-30,10196,2030,1,276.46,0.0,276.46
504869,2024-10-30,10459,2034,4,1653.02,0.0,6612.08
500239,2024-10-31,10485,2001,3,2873.46,0.15,7327.32
500499,2024-10-31,10363,2006,5,599.64,0.1,2698.38
501036,2024-10-31,10398,2054,1,2674.42,0.05,2540.7
501294,2024-10-31,10258,2004,1,3195.85,0.0,3195.85
501682,2024-10-31,10326,2006,5,599.64,0.05,2848.29
503058,2024-10-31,10086,2005,2,1163.47,0.1,2094.25
504510,2024-10-31,10038,2017,4,1145.42,0.1,4123.51
503092,2024-11-01,10371,2027,2,1508.58,0.05,2866.3
503292,2024-11-01,10370,2009,2,1022.26,0.0,2044.52
500020,2024-11-02,10327,2023,4,1843.08,0.0,7372.32
500199,2024-11-02,10016,2007,3,1690.84,0.0,5072.52
501131,2024-11-02,10054,2026,2,293.54,0.0,587.08
500185,2024-11-03,10403,2025,4,1010.25,0.0,4041.0
500242,2024-11-03,10108,2001,2,2873.46,0.1,5172.23
500356,2024-11-03,10232,2027,5,1508.58,0.0,7542.9
501805,2024-11-03,10358,2057,2,1532.24,0.0,3064.48
501918,2024-11-03,10383,2011,4,899.65,0.05,3418.67
501987,2024-11-03,10025,2052,1,4381.84,0.0,4381.84
500663,2024-11-04,10194,2060,1,927.82,0.15,788.65
501084,2024-11-04,10111,2001,2,2873.46,0.0,5746.92
501559,2024-11-04,10031,2043,2,1014.67,0.0,2029.34
502810,2024-11-04,10002,2056,3,961.43,0.1,2595.86
503182,2024-11-04,10081,2058,1,3587.6,0.2,2870.08
503269,2024-11-04,10223,2042,5,629.87,0.05,2991.88
501008,2024-11-05,10144,2030,5,276.46,0.15,1174.96
502180,2024-11-05,10435,2043,2,1014.67,0.05,1927.87
502954,2024-11-05,10198,2020,4,353.95,0.0,1415.8
503594,2024-11-05,10327,2013,5,379.72,0.0,1898.6
503948,2024-11-05,10062,2022,5,764.51,0.0,3822.55
504284,2024-11-05,10218,2051,3,957.15,0.1,2584.3
504444,2024-11-05,10418,2002,1,175.29,0.2,140.23
502403,2024-11-06,10049,2056,4,961.43,0.0,3845.72
502822,2024-11-06,10384,2025,2,1010.25,0.05,1919.48
504411,2024-11-06,10282,2023,2,1843.08,0.0,3686.16
504788,2024-11-06,10223,2011,3,899.65,0.1,2429.05
500852,2024-11-07,10139,2006,1,599.64,0.1,539.68
501072,2024-11-07,10386,2012,5,1148.51,0.15,4881.17
502556,2024-11-07,10051,2015,5,535.35,0.05,2542.91
504481,2024-11-07,10142,2032,2,937.76,0.0,1875.52
502699,2024-11-08,10128,2031,5,635.47,0.05,3018.48
502723,2024-11-08,10001,2014,4,1960.94,0.0,7843.76
504043,2024-11-08,10155,2003,1,3232.31,0.0,3232.31
504094,2024-11-08,10339,2040,4,2622.65,0.0,10490.6
500016,2024-11-09,10496,2058,2,3587.6,0.05,6816.44
500889,2024-11-09,10071,2026,4,293.54,0.0,1174.16
501713,2024-11-09,10417,2002,1,175.29,0.05,166.53
501784,2024-11-09,10225,2053,2,5717.05,0.1,10290.69
501804,2024-11-09,10101,2048,5,842.22,0.1,3789.99
502548,2024-11-09,10396,2059,4,457.8,0.1,1648.08
502881,2024-11-09,10176,2042,3,629.87,0.15,1606.17
504473,2024-11-09,10218,2039,4,592.66,0.0,2370.64
500017,2024-11-10,10427,2037,4,633.21,0.0,2532.84
500400,2024-11-10,10215,2026,3,293.54,0.0,880.62
500496,2024-11-10,10039,2050,2,2382.06,0.2,3811.3
501070,2024-11-10,10151,2035,4,506.04,0.0,2024.16
501803,2024-11-10,10282,2040,2,2622.65,0.1,4720.77
501887,2024-11-10,10137,2056,3,961.43,0.0,2884.29
500010,2024-11-11,10088,2012,1,1148.51,0.15,976.23
500561,2024-11-11,10163,2021,5,1215.08,0.0,6075.4
501096,2024-11-11,10433,2011,2,899.65,0.0,1799.3
502806,2024-11-11,10039,2026,1,293.54,0.05,278.86
503279,2024-11-11,10055,2046,4,425.19,0.1,1530.68
503900,2024-11-11,10472,2019,3,3291.33,0.05,9380.29
503937,2024-11-11,10074,2060,1,927.82,0.05,881.43
504266,2024-11-11,10274,2041,1,3146.01,0.05,2988.71
501295,2024-11-12,10335,2002,4,175.29,0.1,631.04
501582,2024-11-12,10157,2055,4,4486.03,0.2,14355.3
501813,2024-11-12,10254,2005,1,1163.47,0.2,930.78
503026,2024-11-12,10438,2008,3,386.95,0.05,1102.81
503660,2024-11-12,10376,2036,3,861.27,0.1,2325.43
504839,2024-11-12,10120,2023,1,1843.08,0.0,1843.08
500516,2024-11-13,10258,2039,2,592.66,0.0,1185.32
501014,2024-11-13,10252,2007,5,1690.84,0.0,8454.2
501864,2024-11-13,10267,2019,3,3291.33,0.1,8886.59
502605,2024-11-13,10473,2040,1,2622.65,0.15,2229.25
503286,2024-11-13,10028,2052,2,4381.84,0.0,8763.68
503388,2024-11-13,10125,2036,1,861.27,0.2,689.02
